,tconst,liste_realisateurs,liste_acteurs,TitreOriginal,anneeSortie,duree,genres,noteMoyenne,nbVotes,titreVF,types,id,original_language,notePonderee
4146,tt0103782,['nm0898603'],"['nm0141140', 'nm0488645', 'nm0753730', 'nm0959113', 'nm0350733', 'nm0598410', 'nm0764622', 'nm1236776', 'nm1239762', 'nm1237929']",Beau fixe,1992,92,['Drama'],6.3,178,Beau fixe,imdbDisplay,76156,fr,3.15
4147,tt26255476,['nm1868177'],"['nm13465973', 'nm6281424', 'nm15023556', 'nm4782158', 'nm0677546', 'nm0050210', 'nm15386554', 'nm15386555', 'nm8771591', 'nm0223540']",Les Indésirables,2023,105,['Drama'],6.3,887,Bâtiment 5,imdbDisplay,978035,fr,3.15
4148,tt0229025,['nm0515706'],"['nm0167509', 'nm0630113', 'nm0499591', 'nm0872049', 'nm0024098', 'nm0584760', 'nm0508295', 'nm0155132', 'nm0070188', 'nm0040545']",La vraie histoire de Gérard Lechômeur,1982,65,['Drama'],6.3,19,La vraie histoire de Gérard Lechômeur,imdbDisplay,454096,fr,3.15
4149,tt3532850,['nm2056306'],"['nm2588665', 'nm6750307', 'nm0381418', 'nm1044641', 'nm0714235', 'nm0322572', 'nm3259962', 'nm1299696', 'nm3436286', 'nm2331206']",Santa Claus!,2014,80,['Comedy'],6.3,877,Le Père Noël,imdbDisplay,305455,fr,3.15
4150,tt0057303,['nm0002193'],"['nm0002085', 'nm0900557', 'nm0396136', 'nm0582988', 'nm0740067', 'nm0299014', 'nm0046133', 'nm0239513', 'nm0304538', 'nm0598388', 'nm0598388']",Enough Rope,1963,104,"['Crime', 'Drama', 'Thriller']",6.3,209,Le meurtrier,imdbDisplay,209426,fr,3.15
4151,tt15170560,['nm2418217'],"['nm1731624', 'nm3270435', 'nm2771436', 'nm2028613', 'nm1563330', 'nm0218884', 'nm0161503', 'nm0158898', 'nm0968797', 'nm2938702']",The Takeover,2022,106,"['Comedy', 'Drama']",6.3,180,Reprise en main,imdbDisplay,960570,fr,3.15
4152,tt0073516,['nm0491626'],"['nm0591877', 'nm0498876', 'nm0579500', 'nm0349869', 'nm0601730', 'nm0243175', 'nm0756679', 'nm0655582', 'nm0900101', 'nm0525404']",Pas de problème!,1975,105,"['Action', 'Comedy', 'Thriller']",6.3,441,Pas de problème!,imdbDisplay,76590,fr,3.15
4153,tt0299081,['nm0672597'],"['nm0238475', 'nm0693569', 'nm0156698', 'nm0481036', 'nm0721315', 'nm0349749', 'nm0922947', 'nm1426550', 'nm1425052', 'nm1425350']",Papillons de nuit,2002,82,"['Comedy', 'Drama']",6.3,20,Papillons de nuit,imdbDisplay,334581,fr,3.15
4154,tt2991026,['nm0134618'],"['nm0134618', 'nm0152647', 'nm5739547', 'nm3868433', 'nm5908824', 'nm5908825', 'nm1313516', 'nm0524171', 'nm0989257', 'nm5908826']",Sense of Humor,2013,87,"['Drama', 'Romance']",6.3,83,Le Sens de l'humour,imdbDisplay,281591,fr,3.15
4155,tt0450784,['nm0322479'],"['nm0671844', 'nm0184781', 'nm0330971', 'nm0233123', 'nm0435880']",L'homme qui rêvait d'un enfant,2006,86,"['Comedy', 'Drama']",6.3,22,L'homme qui rêvait d'un enfant,imdbDisplay,414070,fr,3.15
4156,tt0113061,['nm0041332'],"['nm0237835', 'nm0171499', 'nm0238506', 'nm0094726', 'nm0156026', 'nm0487488', 'nm1679036', 'nm0685603']",The Son of Gascogne,1995,106,"['Comedy', 'Drama', 'Music']",6.3,160,Le fils de Gascogne,imdbDisplay,65449,fr,3.15
4157,tt0080041,['nm0485859'],"['nm0001989', 'nm1040543', 'nm0491275', 'nm0288330', 'nm0745971', 'nm1043424', 'nm1073711', 'nm0183739', 'nm0916434', 'nm0147561']",All Stars,1980,120,"['Comedy', 'Musical', 'Romance']",6.3,101,Tous vedettes!,imdbDisplay,159894,fr,3.15
4158,tt0217865,['nm0140342'],"['nm0396136', 'nm0219342', 'nm0183671', 'nm0670964', 'nm0624536', 'nm0186569', 'nm0691727', 'nm0350196', 'nm0037964', 'nm0864113']",A Police Officer Without Importance,1973,97,"['Crime', 'Drama']",6.3,63,Un officier de police sans importance,imdbDisplay,270348,fr,3.15
4159,tt0064779,['nm0222545'],"['nm0000003', 'nm0144045', 'nm0147561', 'nm0163303', 'nm0318894', 'nm0893834', 'nm0064707', 'nm0503917', 'nm0834799', 'nm0201464']",The Bear and the Doll,1970,90,['Comedy'],6.3,529,L'ours et la poupée,imdbDisplay,63882,fr,3.15
4160,tt1173683,['nm2899524'],"['nm0859740', 'nm0094445', 'nm0023832', 'nm2899660', 'nm2035302', 'nm1564268', 'nm0745500', 'nm0109721', 'nm0598609', 'nm2897889']","57,000 Kilometers Between Us",2008,82,"['Comedy', 'Drama']",6.3,104,57000 km entre nous,imdbDisplay,151399,fr,3.15
4161,tt0071799,['nm0702429'],"['nm0557159', 'nm0099677', 'nm0088396', 'nm0785664', 'nm0016703', 'nm0200680', 'nm0231098', 'nm0037964', 'nm0845882', 'nm0181210']",Bloody Murder,1974,93,"['Crime', 'Drama']",6.3,105,...la main à couper,imdbDisplay,432640,fr,3.15
4162,tt20251542,['nm2644285'],"['nm4469165', 'nm0220183', 'nm1839955', 'nm0856493', 'nm0856500', 'nm0698960', 'nm12582831', 'nm14528830', 'nm12081968', 'nm1322127']",Marinette,2023,95,"['Biography', 'Drama', 'Sport']",6.3,528,Marinette,imdbDisplay,953735,fr,3.15
4163,tt5980788,['nm5121215'],"['nm6717893', 'nm3727345', 'nm3727345', 'nm1136110', 'nm1136110', 'nm7646853', 'nm7646853', 'nm7887985', 'nm7887985', 'nm1270688', 'nm4364059', 'nm4364059', 'nm5806677', 'nm0077987', 'nm0077987', 'nm5658308']",The Ones Who Stay,2016,80,['Romance'],6.3,106,Les étoiles restantes,imdbDisplay,503229,fr,3.15
4164,tt1353789,['nm0252829'],"['nm0007814', 'nm1159365', 'nm2064126', 'nm1885176', 'nm0269808', 'nm3780095', 'nm0757433', 'nm0269809', 'nm3780202', 'nm3780057']",Everyday Is a Holiday,2009,87,['Drama'],6.3,106,Chaque jour est une fête,imdbDisplay,167628,fr,3.15
4165,tt3703932,['nm0969395'],['nknow'],Les gens du Monde,2014,82,['Documentary'],6.3,62,Les gens du Monde,imdbDisplay,290155,fr,3.15
4166,tt0120405,['nm0894173'],"['nm0336203', 'nm0336203', 'nm0004381', 'nm0004381', 'nm0851731', 'nm0630267', 'nm0321907', 'nm0051192', 'nm0066182', 'nm0071159', 'nm0077371', 'nm0217814']",A Brother...,1997,91,"['Comedy', 'Drama']",6.3,108,Un frère...,imdbDisplay,125020,fr,3.15
4167,tt0109767,['nm0749914'],"['nm0081175', 'nm0693799', 'nm0655859', 'nm0310352', 'nm0231319', 'nm0644680', 'nm0195323', 'nm1947358', 'nm0326854', 'nm0854088']","Fado, Major and Minor",1994,110,['Drama'],6.3,61,Fado majeur et mineur,imdbDisplay,389701,fr,3.15
4168,tt0102168,['nm0871779'],"['nm0201638', 'nm0696163', 'nm0239513', 'nm0483812', 'nm0301556', 'nm0332659', 'nm0780043', 'nm1178458', 'nm1387893', 'nm0100422']",Le jour des rois,1991,93,"['Comedy', 'Drama']",6.3,60,Le jour des rois,imdbDisplay,378473,fr,3.15
4169,tt0074146,['nm0320833'],"['nm0300064', 'nm0108400', 'nm0532609', 'nm0899403', 'nm0547462', 'nm0016693', 'nm0321400', 'nm0059010', 'nm0240961', 'nm0100490']",Holy Year,1976,85,"['Comedy', 'Crime']",6.3,525,L'année sainte,imdbDisplay,144726,fr,3.15
4170,tt15834708,['nm0529737'],"['nm0581953', 'nm4422007', 'nm1798489', 'nm1364145', 'nm8568434', 'nm11642773', 'nm0748252', 'nm8941044', 'nm1595014', 'nm13928184']",Medusa,2022,87,['Drama'],6.3,109,Méduse,imdbDisplay,933100,fr,3.15
4171,tt0098107,['nm0269465'],"['nm0698921', 'nm0582126', 'nm0634449', 'nm0767872', 'nm0671106', 'nm0300923', 'nm0167233', 'nm0871928', 'nm0300595', 'nm0580411']",Portion d'éternité,1988,96,"['Drama', 'Sci-Fi']",6.3,60,Portion d'éternité,imdbDisplay,196912,fr,3.15
4172,tt3720802,['nm2574581'],"['nm4292757', 'nm6485085', 'nm6485086', 'nm4292410', 'nm4293166', 'nm6601191', 'nm4292504', 'nm4292630', 'nm6601192', 'nm6601193']",Eat Your Bones,2014,94,"['Drama', 'Thriller']",6.3,524,Mange tes morts,imdbDisplay,270665,fr,3.15
4173,tt0080184,['nm0500988'],"['nm0000366', 'nm0244850', 'nm0898317', 'nm0699510', 'nm0494204', 'nm0350762', 'nm0617585', 'nm0324067', 'nm0312783', 'nm0753703']",Us Two,1979,112,['Drama'],6.3,523,À nous deux,imdbDisplay,76348,fr,3.15
4174,tt8792898,"['nm0001960', 'nm0714235']","['nm0001960', 'nm0714235', 'nm8957516', 'nm8957517', 'nm0146165', 'nm0677546', 'nm10123919', 'nm10123924', 'nm5669488', 'nm10123925']",In the Move for Love,2018,97,['Comedy'],6.3,631,L'amour flou,imdbDisplay,539228,fr,3.15
4175,tt1110220,['nm0994355'],"['nm0836682', 'nm0884660', 'nm0221029', 'nm1604999', 'nm0552134', 'nm2289891', 'nm1036630', 'nm0756651', 'nm0256423', 'nm0848279']",Welcome Home,2008,111,"['Drama', 'Thriller']",6.3,113,Sur ta joue ennemie,imdbDisplay,257759,fr,3.15
4176,tt16978650,['nm3409726'],"['nm1833753', 'nm4358374', 'nm6322826', 'nm0442594', 'nm11138405', 'nm3680052', 'nm0582501', 'nm0710277']",This House,2022,75,['Fantasy'],6.3,116,Cette maison,imdbDisplay,927991,fr,3.15
4177,tt0054941,['nm0885504'],"['nm0781029', 'nm0740067', 'nm0696163', 'nm0632423', 'nm0699549', 'nm0116515']",Time Out for Love,1961,95,['Drama'],6.3,116,Les grandes personnes,imdbDisplay,66814,fr,3.15
4178,tt10965976,['nm0996471'],"['nm1460782', 'nm0066080', 'nm0660854', 'nm1086956', 'nm0823536', 'nm0099521', 'nm0116254', 'nm3067469', 'nm2684816', 'nm0531195']",Love Song for Tough Guys,2021,107,"['Comedy', 'Drama', 'Romance']",6.3,517,Cette musique ne joue pour personne,imdbDisplay,785210,fr,3.15
4179,tt0336432,['nm0427136'],"['nm0452161', 'nm0856500', 'nm0512071', 'nm0075710', 'nm0954704', 'nm0503325', 'nm0182982', 'nm1050161', 'nm0294417', 'nm0237260']",Only Girls,2003,85,"['Comedy', 'Drama']",6.3,516,Filles uniques,imdbDisplay,51860,fr,3.15
4180,tt0091588,['nm0299677'],"['nm0904265', 'nm0904265', 'nm0834805', 'nm0798812', 'nm0294653', 'nm0059974', 'nm0895598', 'nm0167515', 'nm0344170', 'nm0358866', 'nm0099051']",Alexina,1985,86,['Drama'],6.3,117,Mystère Alexina,imdbDisplay,204457,fr,3.15
4181,tt0057936,['nm0596850'],"['nm0000901', 'nm0108400', 'nm0233753', 'nm0481030', 'nm0723623', 'nm0000366', 'nm0239447', 'nm0239680', 'nm0480942', 'nm0245934']",Male Hunt,1964,91,['Comedy'],6.3,644,La chasse à l'homme,imdbDisplay,4835,fr,3.15
4182,tt5701856,['nm0659454'],['nm3123752'],Exil,2016,77,"['Biography', 'Drama']",6.3,117,Exil,imdbDisplay,392801,fr,3.15
4183,tt0076179,['nm0078464'],"['nm0946179', 'nm0681566', 'nm0547339', 'nm0108400', 'nm0003909', 'nm0423381', 'nm0916434', 'nm0162541', 'nm0010569', 'nm0226446']",The Accuser,1977,102,"['Comedy', 'Drama']",6.3,117,L'imprécateur,imdbDisplay,65709,fr,3.15
4184,tt9078936,['nm2761497'],"['nm0956026', 'nm5966578', 'nm0149348', 'nm3495330', 'nm6745676', 'nm3308124', 'nm5620088', 'nm6130990', 'nm3692010', 'nm10112404']",Towards the Battle,2019,89,"['Adventure', 'Drama']",6.3,118,Vers la bataille,imdbDisplay,592693,fr,3.15
4185,tt3851746,['nm0006407'],"['nm6619278', 'nm5621585', 'nm6619279', 'nm0080108', 'nm4682083', 'nm0218843', 'nm0759270', 'nm5480262']",Max & Lenny,2014,86,['Drama'],6.3,55,Max et Lenny,imdbDisplay,323021,fr,3.15
4186,tt4485168,['nm1672091'],"['nm2845830', 'nm4516761', 'nm1568940', 'nm6846974', 'nm0166507', 'nm2859339', 'nm6946986', 'nm4122759', 'nm0783706']",Welcome Home,2015,86,['Drama'],6.3,64,Welcome Home,imdbDisplay,377350,fr,3.15
4187,tt6006456,['nm0274262'],"['nm8859560', 'nm8859561', 'nm8859562', 'nm8859563', 'nm8859564', 'nm1670642', 'nm3446039', 'nm0272862', 'nm9221772']",All the Dreams in the World,2017,108,['Drama'],6.3,100,Tous les rêves du monde,imdbDisplay,423134,fr,3.15
4188,tt7177156,['nm0757958'],"['nm0248254', 'nm0094789', 'nm9266871', 'nm5270527', 'nm3809216', 'nm1597409', 'nm9266872', 'nm9266873', 'nm1195438', 'nm7728092']",A Season in France,2017,100,['Drama'],6.3,606,Une Saison en France,imdbDisplay,470643,fr,3.15
4189,tt1010457,"['nm0747377', 'nm0955103']",['nknow'],Ségo et Sarko sont dans un bateau...,2007,90,['Documentary'],6.3,77,Ségo et Sarko sont dans un bateau...,imdbDisplay,60028,fr,3.15
4190,tt0428489,['nm1428145'],"['nm0201462', 'nm0815668', 'nm0419894', 'nm1114325', 'nm1931763', 'nm0863368', 'nm0378912', 'nm0105481', 'nm1113962', 'nm0140632']",Emmenez-moi,2005,98,"['Comedy', 'Drama']",6.3,85,Emmenez-moi,imdbDisplay,87181,fr,3.15
4191,tt1376427,['nm3326936'],"['nm0000322', 'nm2082567', 'nm0344932', 'nm0865333', 'nm1604952', 'nm0829155', 'nm2265277', 'nm2163264', 'nm2026039', 'nm0894302']",Ma compagne de nuit,2011,100,['Drama'],6.3,83,Ma compagne de nuit,imdbDisplay,112380,fr,3.15
4192,tt0058159,['nm0006620'],"['nm0100186', 'nm0056761', 'nm0087126', 'nm0289858', 'nm0688497', 'nm0745700', 'nm0240638', 'nm0480840', 'nm0499510', 'nm0664701']",The Big Scare,1964,85,"['Comedy', 'Crime', 'Horror']",6.3,565,La grande frousse,imdbDisplay,79758,fr,3.15
4193,tt7534136,['nm2677924'],"['nm1891185', 'nm11680984', 'nm11680984', 'nm0746162', 'nm5384000', 'nm3367478', 'nm3872920', 'nm5690543', 'nm5690543', 'nm4969783', 'nm2677924', 'nm9300004']",Little Vampire,2020,85,"['Animation', 'Family', 'Fantasy']",6.3,569,Petit vampire,imdbDisplay,589972,fr,3.15
4194,tt21276180,['nm4043983'],"['nm6754272', 'nm0719570', 'nm7289544', 'nm13866829', 'nm7393569', 'nm13735257', 'nm14505991', 'nm3735359', 'nm8974451', 'nm8974451', 'nm2432387']",Smalltown Boys,2022,82,['Drama'],6.3,83,Des garçons de province,imdbDisplay,993558,fr,3.15
4195,tt0348867,['nm0269440'],"['nm0418450', 'nm0895759', 'nm0951520', 'nm0223817', 'nm1212717', 'nm0580382', 'nm0480850', 'nm0781001', 'nm0404091', 'nm1708720']",The Role of Her Life,2004,102,"['Comedy', 'Drama']",6.3,573,Le rôle de sa vie,imdbDisplay,59054,fr,3.15
4196,tt1754455,"['nm2613084', 'nm0896139']","['nm0310865', 'nm0547339', 'nm0222088', 'nm0758912', 'nm0553237', 'nm0108509', 'nm0020218', 'nm3943846', 'nm6366755', 'nm6366755', 'nm0037166', 'nm0037166', 'nm0037166', 'nm0037166', 'nm0037166', 'nm0037166']",Santa's Apprentice,2010,80,"['Animation', 'Comedy', 'Family']",6.3,573,L'apprenti Père Noël,imdbDisplay,51450,fr,3.15
4197,tt0078338,['nm0745603'],"['nm0138405', 'nm0000367', 'nm0681566', 'nm0096501', 'nm0221107', 'nm0359894', 'nm0897811', 'nm0610989', 'nm0686263', 'nm0846396']",Le sucre,1978,104,"['Comedy', 'Drama', 'Thriller']",6.3,562,Le sucre,imdbDisplay,63577,fr,3.15
4198,tt0459502,['nm0994562'],"['nm0480942', 'nm1708725', 'nm2458332', 'nm0105475', 'nm0618795', 'nm0767710', 'nm0738309', 'nm0221859', 'nm0161715', 'nm0746019']",Stolen Holidays,2006,90,"['Comedy', 'Drama']",6.3,87,Les petites vacances,imdbDisplay,228231,fr,3.15
4199,tt7766144,['nm2683602'],"['nm9497120', 'nm9497119', 'nm2169779', 'nm0509264', 'nm0938590', 'nm0522205', 'nm3447958', 'nm0770066', 'nm0223540', 'nm8792831']",Cléo & Paul,2018,61,['Comedy'],6.3,80,Allons enfants,imdbDisplay,493909,fr,3.15
4200,tt5861066,['nm0039803'],"['nm0124481', 'nm1122078', 'nm0419962', 'nm0483249', 'nm0084281', 'nm1064614', 'nm0390775', 'nm6582569', 'nm0286247', 'nm6235242']",Nous sommes les autres,2017,-1,['Drama'],6.3,89,Nous sommes les autres,imdbDisplay,484147,fr,3.15
4201,tt0093680,['nm0776116'],"['nm0081175', 'nm0524528', 'nm0451828', 'nm0303909', 'nm0544475', 'nm0547560', 'nm0040545', 'nm0146329', 'nm0598733', 'nm0121454']",Les oreilles entre les dents,1987,95,"['Comedy', 'Crime']",6.3,79,Les oreilles entre les dents,imdbDisplay,533894,fr,3.15
4202,tt0103615,['nm0359563'],"['nm0004486', 'nm0603402', 'nm0220976', 'nm1064707', 'nm0783808', 'nm0022432', 'nm1064724', 'nm0094194', 'nm1641980', 'nm0231319']",The Absence,1992,112,['Drama'],6.3,90,L'absence,imdbDisplay,250029,fr,3.15
4203,tt5137222,['nm0717959'],"['nm1086956', 'nm1891185', 'nm7864211', 'nm4645107', 'nm8642348', 'nm4151736', 'nm0501258', 'nm0169300', 'nm8657189', 'nm2092373']",Cigarettes et chocolat chaud,2016,98,['Comedy'],6.3,585,Cigarettes et chocolat chaud,imdbDisplay,415032,fr,3.15
4204,tt3670826,['nm2699094'],"['nm2538235', 'nm5869932', 'nm1953787', 'nm1380272', 'nm2183643', 'nm1151200', 'nm1936320', 'nm0617735', 'nm6431385', 'nm4511928']",Dealer,2014,75,"['Action', 'Crime', 'Thriller']",6.3,603,Dealer,imdbDisplay,335154,fr,3.15
4205,tt0086988,['nm0320929'],"['nm0000366', 'nm0785664', 'nm0004462', 'nm0041509', 'nm0320762', 'nm0935695', 'nm0683575', 'nm0829155', 'nm0201009', 'nm0785037']",Le bon plaisir,1984,108,"['Drama', 'Romance']",6.3,585,Le bon plaisir,imdbDisplay,104349,fr,3.15
4206,tt0059035,['nm0161785'],"['nm0806383', 'nm0598388', 'nm0102566', 'nm0682142', 'nm0294401', 'nm1058802', 'nm0142603', 'nm0874559', 'nm0202120', 'nm0104064']",Skies Above,1965,107,['Sci-Fi'],6.3,92,Le ciel sur la tête,imdbDisplay,533472,fr,3.15
4207,tt7265272,['nm0077911'],"['nm0208426', 'nm10811319', 'nm2378251', 'nm0756203', 'nm3581007', 'nm1595165', 'nm3351138', 'nm3424901', 'nm2266766', 'nm10811320']",A Bigger World,2019,99,['Drama'],6.3,555,Un monde plus grand,imdbDisplay,490462,fr,3.15
4208,tt2658428,['nm1190574'],"['nm1383928', 'nm0837661', 'nm1312491', 'nm0099084', 'nm1745010', 'nm0668271', 'nm4947290', 'nm3824089', 'nm2349733', 'nm6070465']",Victor Young Perez,2013,110,"['Biography', 'Drama', 'History']",6.3,586,Victor Young Perez,imdbDisplay,260646,fr,3.15
4209,tt0877621,['nm0102516'],"['nm0856500', 'nm0339621', 'nm0893830', 'nm0639054', 'nm1344184', 'nm0529616', 'nm1342292', 'nm0108509', 'nm1316633', 'nm1298305']",La France,2007,102,"['Drama', 'Musical', 'Romance']",6.3,592,La France,imdbDisplay,75981,fr,3.15
4210,tt0074096,['nm0144110'],"['nm0406389', 'nm0167509', 'nm0844435', 'nm0723032', 'nm0023574', 'nm0937286', 'nm0046069', 'nm0327865', 'nm0624536', 'nm0503917']",The Red Poster,1976,90,"['Drama', 'War']",6.3,73,L'affiche rouge,imdbDisplay,84596,fr,3.15
4211,tt21909924,"['nm1760795', 'nm2437042']",['nknow'],Joni Mitchell - Lady Blue,2022,53,"['Biography', 'Documentary', 'Music']",6.3,96,Joni Mitchell - Le spleen et la colère,\N,1017337,fr,3.15
4212,tt0260767,"['nm0488623', 'nm0488626']","['nm0023832', 'nm0717581', 'nm0161323', 'nm0729686', 'nm0703347', 'nm0488626', 'nm0896459', 'nm2718357', 'nm6843873', 'nm14617920']",Roland's Pass,2000,47,"['Adventure', 'Comedy', 'Drama']",6.3,96,La brèche de Roland,imdbDisplay,134188,fr,3.15
4213,tt2137974,['nm0749914'],"['nm12788324', 'nm0546753', 'nm0693799', 'nm0749914']",Ballet aquatique,2011,50,['Documentary'],6.3,71,Ballet aquatique,imdbDisplay,164926,fr,3.15
4214,tt1833735,['nm0158903'],"['nm4302620', 'nm4303211', 'nm4303211', 'nm0487958', 'nm0487958', 'nm0723865', 'nm0723865', 'nm0634158', 'nm0634158', 'nm0073207', 'nm0073207', 'nm4994118', 'nm4994118', 'nm4994415', 'nm0146659', 'nm4994471']",Les fraises des bois,2011,108,['Drama'],6.3,71,Les Fraises des bois,imdbDisplay,187918,fr,3.15
4215,tt0304601,['nm0347473'],"['nm0320980', 'nm0722657', 'nm0303145', 'nm1174089', 'nm0783726', 'nm0168783', 'nm0603443', 'nm0256472', 'nm0192554', 'nm0683093']",Quand tu descendras du ciel,2003,95,"['Comedy', 'Drama']",6.3,70,Quand tu descendras du ciel,imdbDisplay,78994,fr,3.15
4216,tt1469895,['nm0850942'],"['nm0880484', 'nm0872910', 'nm0099378', 'nm0302105', 'nm0012239', 'nm0489713', 'nm0038988', 'nm1311794', 'nm0333523', 'nm0301106']",Ultimatum,2009,102,['Drama'],6.3,97,Ultimatum,imdbDisplay,61224,fr,3.15
4217,tt0071265,['nm0335133'],"['nm0893341', 'nm0862026', 'nm0754563', 'nm0759608', 'nm0877256', 'nm0953412']",The Cage,1975,90,"['Crime', 'Drama', 'Thriller']",6.3,542,La cage,imdbDisplay,271919,fr,3.15
4218,tt0191610,"['nm0041474', 'nm0000367']","['nm0000962', 'nm0000367', 'nm0075650', 'nm0187678', 'nm0721469', 'nm0491259', 'nm0323877', 'nm0169859', 'nm0238265', 'nm0202481']",The Bridge,1999,95,"['Drama', 'Romance']",6.3,652,Un pont entre deux rives,imdbDisplay,162383,fr,3.15
4219,tt7131796,['nm0499079'],['nknow'],80s Blockbusters: When Hollywood Played Tough,2017,51,['Documentary'],6.3,53,"Blockbusters 80, la folle décennie d'Hollywood",imdbDisplay,482589,fr,3.15
4220,tt0064023,['nm0102566'],"['nm0004462', 'nm0099366', 'nm0294401', 'nm0749363', 'nm0264554', 'nm0674742', 'nm0498911', 'nm0519839', 'nm0102566', 'nm0797531']",L'Américain,1969,90,['Drama'],6.3,121,L'Américain,imdbDisplay,444263,fr,3.15
4221,tt0063488,['nm0320510'],"['nm0893341', 'nm0893341', 'nm0298985', 'nm0165411', 'nm0524468', 'nm0136772', 'nm0070748', 'nm0056911', 'nm0207392', 'nm0038185', 'nm0545063']",Birds of Prey,1968,105,"['Action', 'Adventure', 'Drama']",6.3,760,Le Rapace,imdbDisplay,163017,fr,3.15
4222,tt8690948,['nm1680298'],"['nm10269054', 'nm10269055', 'nm10066842', 'nm10269056', 'nm10269057', 'nm11324642', 'nm11324643', 'nm0339621', 'nm0872488', 'nm11324644']",Our Lady of the Nile,2019,93,['Drama'],6.3,738,Notre-Dame du Nil,imdbDisplay,582877,fr,3.15
4223,tt0196709,['nm0320510'],"['nm0829155', 'nm0176039', 'nm0594962', 'nm0594962', 'nm0196796', 'nm0291814', 'nm0483414', 'nm0602181', 'nm0088436', 'nm0053607']",Law of Survival,1967,100,['Drama'],6.3,146,La Loi du survivant,imdbDisplay,149355,fr,3.15
4224,tt3600588,['nm0002178'],"['nm0951456', 'nm0253018', 'nm0303826', 'nm0856500', 'nm0136001', 'nm6284535', 'nm0610646', 'nm1193736', 'nm4111888', 'nm0803263']",24 Days,2014,108,"['Drama', 'Thriller']",6.3,745,"24 Jours, la vérité sur l'affaire Ilan Halimi",imdbDisplay,238781,fr,3.15
4225,tt10819348,['nm0820361'],"['nm1923803', 'nm0332259', 'nm8011886', 'nm0545166', 'nm6546975', 'nm8873841', 'nm0297005', 'nm2056477', 'nm0677629', 'nm2403740']",Dusk for a Hitman,2023,105,['Crime'],6.3,565,Crépuscule pour un tueur,imdbDisplay,750891,fr,3.15
4226,tt0191053,['nm0459017'],"['nm0244707', 'nm0031785', 'nm0958054', 'nm0099134', 'nm0221107', 'nm0176061', 'nm0672422', 'nm0186166', 'nm0078109', 'nm0693210']",The Model Couple,1977,101,"['Comedy', 'Sci-Fi']",6.3,477,Le couple témoin,imdbDisplay,67429,fr,3.15
4227,tt14678156,['nm0681401'],"['nm0681401', 'nm0350755', 'nm0152848', 'nm0078664', 'nm0309945', 'nm1047757', 'nm0478640', 'nm5486878', 'nm0084368', 'nm8882202']",Confessions,2022,109,"['Action', 'Crime', 'Drama']",6.3,747,Confessions d'un tueur à gages,imdbDisplay,633951,fr,3.15
4228,tt10510736,['nm0423524'],['nknow'],"Psychomagic, A Healing Art",2019,100,['Documentary'],6.3,749,"Psychomagie, un art pour guérir",imdbDisplay,512229,fr,3.15
4229,tt5352908,['nm0285471'],"['nm4687932', 'nm1492850', 'nm0095053', 'nm5345382', 'nm3023926', 'nm0098196', 'nm0621348', 'nm1531116', 'nm0001163', 'nm1377036']",Embrasse-moi comme tu m'aimes,2016,95,"['Comedy', 'Drama', 'Romance']",6.3,151,Embrasse-moi comme tu m'aimes,imdbDisplay,418637,fr,3.15
4230,tt15153996,['nm0694855'],['nknow'],La disparition?,2021,85,['Documentary'],6.3,28,La dipsarition,imdbDisplay,889893,fr,3.15
4231,tt0158117,['nm0210701'],"['nm0557859', 'nm0009402', 'nm0152647', 'nm0798611', 'nm0264554', 'nm0685137', 'nm0738788', 'nm0162502', 'nm0580720', 'nm0529745']",The Letter,1999,107,['Drama'],6.3,754,La lettre,imdbDisplay,105448,fr,3.15
4232,tt0103737,['nm0380835'],"['nm0342393', 'nm0684500', 'nm0108400', 'nm0723827', 'nm0684001', 'nm0487592', 'nm0233812', 'nm0276810', 'nm0029648', 'nm0056810']",Août,1991,90,"['Comedy', 'Drama']",6.3,28,Août,imdbDisplay,63752,fr,3.15
